Gene	GSM346111	GSM346114	GSM346115	GSM346116	GSM346117	GSM346118	GSM346120	GSM346122	Mean_Expression
YJR118C	78.645	87.328	119.781	122.147	182.931	118.633	146.233	98.708	119.30075000000001
YJR119C	2.959	3.189	4.634	4.703	20.776	22.571	13.317	12.498	10.580875
YJR120W	6.673	3.595	305.333	262.451	39.041	7.198	23.123	15.5	82.86425000000001
YJR121W	406.627	314.594	704.918	613.848	148.299	130.885	228.968	244.921	349.1325
YJR122W	4.33	6.362	6.781	13.434	35.928	36.235	32.737	35.449	21.406999999999996
YJR123W	6710.653	6779.904	3108.534	2987.25	5199.483	5453.105	2664.805	2452.254	4419.4985
YJR124C	15.715	24.225	7.52	9.448	96.031	102.551	33.711	28.704	39.738125000000004
YJR125C	108.289	105.328	208.415	222.558	117.182	107.97	230.557	253.419	169.21475
YJR126C	13.043	11.843	21.845	21.715	64.159	52.922	93.266	80.275	44.8835
YJR127C	4.262	4.746	11.625	13.6	15.128	15.053	18.567	22.339	13.165
YJR129C	9.795	9.313	2.481	6.715	28.992	34.255	13.692	18.944	15.523375
YJR130C	6.741	4.952	11.216	20.658	51.627	55.526	84.937	111.242	43.362375
YJR131W	16.397	22.086	20.724	24.925	15.016	15.381	36.704	31.846	22.884875
YJR132W	23.189	21.561	6.443	7.316	36.762	42.497	19.996	18.979	22.092875
YJR133W	82.928	73.797	72.229	74.459	123.205	118.382	138.378	140.516	102.98674999999999
YJR135C	8.156	9.668	14.05	16.973	69.671	63.739	87.213	61.209	41.334875000000004
YJR135W-A	161.61	170.566	147.778	221.136	173.564	166.638	197.267	177.213	176.9715
YJR136C	8.36	7.256	7.0	4.252	98.905	99.75	18.392	26.222	33.767125
YJR137C	32.769	19.193	899.712	612.874	17.342	16.297	331.431	374.139	287.969625
YJR138W	5.571	7.003	10.396	10.614	13.182	13.769	20.591	19.022	12.5185
YJR139C	464.248	501.132	905.902	913.322	759.13	801.585	1964.639	2156.921	1058.359875
YJR140C	6.306	6.475	4.356	3.665	15.455	16.373	13.666	13.097	9.924124999999998
YJR141W	7.319	6.673	6.061	8.435	125.826	129.558	56.854	73.634	51.794999999999995
YJR142W	40.553	37.544	51.656	79.4	67.504	63.805	83.694	97.974	65.26625
YJR143C	95.362	93.756	81.362	64.83	58.952	92.918	38.682	62.278	73.5175
YJR144W	94.279	64.471	96.82	102.625	269.86	205.836	209.662	184.524	153.50962500000003
YJR147W	8.186	6.469	2.35	4.543	15.966	19.886	9.726	8.581	9.463375000000001
YJR148W	407.487	371.882	456.624	453.844	532.164	542.979	533.118	612.934	488.879
YJR149W	0.0	0.261	0.0	3.222	27.744	24.359	0.958	5.879	7.802874999999999
YJR150C	5.895	3.882	4.231	1.636	6.132	5.025	2.594	0.468	3.7328749999999995
YJR152W	0.0	0.0	0.0	2.4	16.025	19.525	20.695	22.924	10.196124999999999
YJR153W	0.0	0.0	0.0	1.352	3.8	5.968	10.718	2.321	3.0198750000000003
YJR154W	0.565	0.608	3.647	2.35	24.445	24.091	15.652	17.755	11.139125
YJR155W	0.0	0.73	2.918	0.564	42.026	34.763	38.914	40.684	20.074875
YKL001C	112.765	76.333	3090.17	3858.909	228.94	208.397	4116.539	5441.841	2141.73675
YKL002W	67.35	85.599	83.668	173.218	269.77	187.116	251.337	269.685	173.467875
YKL003C	71.021	82.109	149.742	133.015	121.194	109.243	84.965	92.002	105.41137499999998
YKL004W	43.874	48.589	31.491	32.868	70.733	78.295	52.125	35.886	49.232625000000006
YKL005C	15.818	15.447	9.934	12.618	62.468	45.185	24.144	21.668	25.91025
YKL006C-A	87.163	58.415	73.244	79.633	398.022	336.349	164.175	142.826	167.478375
YKL007W	112.099	95.3	214.734	238.731	157.576	137.5	319.984	313.19	198.63925
YKL008C	81.854	81.146	86.617	82.152	198.677	257.886	175.049	139.402	137.84787500000002
YKL009W	314.676	326.176	42.683	40.562	782.821	744.034	245.316	142.262	329.81625
YKL010C	14.544	13.25	10.249	14.857	23.206	22.249	29.06	30.333	19.7185
YKL011C	7.195	5.964	8.342	12.439	74.477	64.479	60.276	59.73	36.612750000000005
YKL012W	13.429	13.386	13.013	27.388	81.715	81.93	113.682	103.661	56.0255
YKL013C	158.02	140.875	408.804	303.764	247.429	205.479	360.175	408.694	279.15500000000003
YKL014C	28.127	23.839	2.873	2.776	31.872	30.114	11.007	6.118	17.09075
YKL015W	6.005	4.637	6.465	11.497	25.764	31.189	42.806	59.942	23.538125
YKL016C	244.716	177.0	356.107	407.403	179.134	174.648	223.478	317.059	259.943125
YKL017C	12.041	7.723	9.26	7.875	31.535	29.003	22.708	36.883	19.6285
YKL018C-A	42.899	39.922	88.174	102.257	95.832	57.027	131.279	111.492	83.61025
YKL018W	29.682	27.186	24.287	26.189	59.044	60.906	32.913	36.912	37.139874999999996
YKL019W	33.368	19.975	35.925	37.548	73.752	81.47	74.638	109.526	58.27525000000001
YKL020C	9.781	10.54	10.531	16.887	23.527	22.753	17.575	18.901	16.311875
YKL021C	54.751	61.699	24.299	24.353	210.293	196.568	113.379	89.314	96.832
YKL022C	10.728	9.173	12.053	13.395	19.376	15.766	20.781	23.669	15.617625000000002
YKL023W	26.767	27.325	57.638	76.811	26.376	18.574	89.268	69.476	49.029375
YKL024C	227.154	191.291	201.405	214.506	209.962	186.237	238.127	195.775	208.057125
YKL025C	33.453	25.015	47.194	42.009	20.922	16.038	26.268	31.947	30.35575
YKL026C	3.491	6.27	10.024	15.5	28.598	20.087	29.958	34.935	18.607875
YKL027W	30.188	25.222	18.841	12.382	155.631	161.72	103.092	85.052	74.016
YKL028W	29.221	24.709	21.847	36.147	113.5	98.261	151.082	122.697	74.68299999999999
YKL029C	96.879	85.469	60.502	28.505	48.633	67.215	82.876	47.276	64.66937499999999
YKL032C	79.348	56.707	82.605	72.054	38.367	29.396	33.761	25.309	52.19337500000002
YKL033W	6.608	4.374	4.879	4.401	29.604	34.035	16.45	17.542	14.736625
YKL033W-A	170.966	137.056	195.628	248.187	493.854	440.323	529.882	507.065	340.37012500000003
YKL034W	11.628	11.694	17.248	26.241	13.304	14.99	21.49	24.008	17.575375
YKL035W	236.415	233.204	1167.565	1302.484	142.219	117.481	458.042	585.087	530.312125
YKL037W	0.0	0.0	7.064	4.096	1.919	0.786	0.0	3.517	2.17275
YKL038W	7.036	5.145	9.019	9.483	13.919	11.566	15.924	18.56	11.331500000000002
YKL039W	62.48	68.938	107.952	117.719	55.161	46.457	81.491	86.102	78.2875
YKL040C	111.225	104.664	132.872	149.656	267.429	231.926	288.123	251.004	192.112375
YKL041W	53.06	63.268	78.666	110.056	151.658	121.356	227.357	173.45	122.35887499999998
YKL042W	36.065	27.261	26.659	24.644	18.266	21.936	23.449	25.776	25.507
YKL043W	20.822	20.998	10.347	6.222	26.863	25.596	5.286	9.158	15.661500000000002
YKL045W	27.054	20.965	22.344	33.317	90.634	80.488	120.349	109.657	63.101
YKL046C	73.175	67.585	86.286	102.605	206.927	174.576	251.843	287.021	156.25225
YKL047W	17.064	19.817	22.046	18.623	63.894	64.356	43.549	52.847	37.774499999999996
YKL048C	6.73	4.615	8.563	10.186	38.66	35.053	41.191	40.667	23.208125
YKL049C	57.867	52.726	56.805	70.128	90.615	78.742	109.529	91.232	75.9555
YKL050C	0.213	0.0	0.458	1.061	8.455	7.438	6.312	5.772	3.7136250000000004
YKL051W	11.623	8.051	15.493	23.496	12.305	12.737	6.576	13.054	12.916874999999997
YKL052C	29.411	18.367	40.301	36.166	86.037	59.927	78.091	70.227	52.315875000000005
YKL053C-A	132.107	147.177	236.249	247.889	186.024	127.746	199.517	240.047	189.5945
YKL054C	368.615	273.952	180.004	170.317	106.203	81.938	53.075	52.729	160.85412500000004
YKL055C	9.125	2.647	4.534	6.427	12.32	10.432	18.068	17.056	10.076125
YKL056C	4680.795	5063.245	2628.778	2863.615	5655.597	6660.959	2855.25	3345.427	4219.20825
YKL057C	26.08	22.808	22.382	23.754	46.219	56.629	41.538	38.36	34.72125
YKL058W	84.126	118.016	181.147	249.717	306.462	273.958	389.737	359.621	245.348
YKL059C	23.059	18.157	21.006	35.804	42.029	33.378	49.171	54.195	34.599875
YKL060C	14614.28	15862.617	19198.556	19995.229	8733.177	10060.781	17667.74	18724.953	15607.166625000002
YKL061W	30.814	46.116	88.467	82.648	94.147	94.383	135.589	113.785	85.743625
YKL062W	24.86	14.399	43.494	41.646	12.363	10.429	12.922	21.1	22.651625
YKL063C	95.431	86.53	80.192	118.187	152.523	113.266	149.791	101.477	112.174625
YKL064W	15.167	13.075	23.95	21.378	24.373	26.468	48.052	56.368	28.603875
YKL065C	117.209	115.605	386.718	433.535	367.212	338.523	802.958	982.958	443.08975000000004
YKL065W-A	5.258	2.833	5.661	6.565	12.305	18.906	20.823	24.426	12.097125
YKL067W	290.633	347.362	828.044	957.13	494.531	408.891	1088.161	1160.146	696.86225
YKL068W	52.104	35.999	24.639	30.105	49.732	51.529	22.658	23.366	36.2665
YKL068W-A	162.62	123.459	217.528	443.013	222.004	224.446	117.095	239.497	218.70774999999998
YKL069W	47.543	43.662	137.273	117.824	117.585	89.62	241.772	206.966	125.280625
YKL070W	0.0	0.0	0.0	0.0	1.346	1.103	0.0	2.466	0.614375
YKL071W	0.0	0.41	1.64	0.0	4.457	5.113	4.525	4.356	2.5626250000000006
YKL072W	10.484	9.368	6.607	4.044	25.133	26.112	19.24	15.351	14.542374999999998
YKL073W	43.366	50.203	39.267	37.393	64.015	56.828	61.21	70.412	52.836749999999995
YKL074C	19.679	16.604	10.394	17.617	126.866	116.955	84.551	71.12	57.97325
YKL075C	21.73	16.625	16.845	25.685	156.631	172.94	112.734	106.851	78.755125
YKL077W	153.079	199.07	171.79	224.132	273.063	290.218	206.357	249.821	220.94124999999997
YKL078W	15.455	12.346	0.0	1.996	34.921	34.62	2.111	1.524	12.871625
YKL079W	11.64	15.277	18.638	18.137	55.531	53.518	83.924	74.022	41.335875
YKL080W	228.871	240.173	274.865	236.584	398.509	403.054	465.044	519.242	345.79274999999996
YKL081W	1879.892	2149.271	1095.776	817.11	343.974	386.528	309.17	271.059	906.5975000000001
YKL082C	87.409	110.937	22.314	27.003	259.392	178.643	147.208	62.794	111.96249999999999
YKL084W	55.051	53.928	68.251	55.545	27.329	23.194	29.73	34.577	43.45062500000001
YKL085W	135.086	109.014	401.689	441.508	145.753	124.763	475.922	480.649	289.298
YKL086W	16.782	7.398	26.28	20.319	5.356	5.12	3.021	10.904	11.897499999999999
YKL087C	33.054	39.367	33.714	36.927	49.874	32.528	15.502	23.624	33.07375
YKL088W	33.592	25.485	28.047	38.804	50.939	51.437	82.806	63.941	46.88137499999999
YKL089W	18.893	16.517	15.351	15.133	51.305	44.947	52.233	54.266	33.580625
YKL091C	19.524	16.288	52.891	58.193	59.695	59.485	86.052	113.886	58.25175
YKL092C	9.409	8.035	8.792	11.822	27.63	22.726	28.475	26.519	17.926000000000002
YKL093W	1.729	0.31	1.241	5.276	4.045	3.868	5.705	8.236	3.80125
YKL094W	59.262	50.415	120.893	143.836	218.256	197.69	295.222	378.08	182.95675
YKL095W	16.845	21.177	31.738	32.718	32.852	21.2	38.915	31.604	28.381124999999997
YKL096C-B	0.0	6.262	0.0	0.0	4.533	1.857	15.343	2.769	3.8454999999999995
YKL096W	291.994	271.574	1615.77	2201.083	78.261	69.605	390.842	412.72	666.481125
YKL096W-A	5304.126	4916.081	5798.634	8394.213	1429.649	1467.911	3577.044	2561.237	4181.1118750000005
YKL098W	3.831	5.308	5.892	10.934	55.715	53.789	50.934	37.16	27.945375
YKL099C	123.236	102.957	20.154	35.06	418.009	320.098	139.001	80.832	154.91837499999997
YKL100C	33.346	38.447	114.884	131.012	74.136	73.54	155.828	181.842	100.37937500000001
YKL101W	19.892	20.043	13.072	12.472	27.66	21.179	33.25	24.464	21.503999999999998
YKL103C	28.169	26.662	277.048	315.912	17.372	15.878	105.526	117.259	112.97824999999999
YKL104C	90.135	98.45	146.447	136.188	77.665	88.392	117.364	131.574	110.77687500000002
YKL105C	9.177	8.023	11.931	15.998	11.954	7.969	20.914	18.687	13.081624999999999
YKL106W	35.992	32.709	18.675	19.853	147.152	140.333	50.661	45.869	61.40549999999999
YKL107W	0.632	0.0	2.721	4.734	0.0	2.423	3.753	5.871	2.51675
YKL108W	9.93	12.096	13.945	12.937	28.796	29.599	43.599	34.251	23.144125000000003
YKL109W	13.424	11.991	12.171	12.644	14.054	8.129	7.695	8.584	11.086500000000001
YKL110C	36.805	29.577	9.403	12.982	120.442	122.622	40.763	29.426	50.2525
YKL112W	25.452	34.21	27.691	26.539	42.636	34.167	53.582	39.063	35.417500000000004
YKL113C	50.139	52.925	24.237	34.07	184.392	144.476	113.466	110.797	89.31275
YKL114C	56.439	48.481	58.471	67.367	176.942	136.825	176.07	163.634	110.528625
YKL116C	14.731	10.176	13.827	15.721	23.868	23.905	29.918	24.297	19.555374999999998
YKL117W	728.662	722.009	1163.168	1526.857	620.485	449.219	1449.994	1258.778	989.8965
YKL119C	55.264	54.181	46.82	67.872	183.4	157.67	123.782	93.889	97.85975
YKL120W	159.727	161.398	386.768	492.193	351.238	421.037	908.267	1178.21	507.35475
YKL121W	1.84	2.726	6.932	8.039	12.108	11.465	17.302	24.816	10.6535
YKL122C	176.897	139.2	137.829	169.531	241.04	200.867	184.358	121.44	171.39525
YKL124W	5.409	9.107	16.014	13.507	20.965	20.745	16.735	16.913	14.924375
YKL125W	32.161	34.991	8.068	14.035	134.819	120.506	34.005	24.325	50.363749999999996
YKL126W	60.184	48.716	78.128	97.078	100.75	92.913	149.393	188.934	102.012
YKL127W	123.27	107.3	73.938	85.461	106.877	99.268	76.151	100.864	96.641125
YKL128C	82.708	72.367	111.131	96.385	192.786	213.809	187.357	243.071	149.95174999999998
YKL129C	19.897	16.371	36.533	36.719	8.844	6.877	21.073	21.937	21.031375
YKL130C	59.443	46.118	40.959	56.078	86.25	74.097	56.499	61.178	60.07775
YKL132C	1.364	0.98	0.0	1.514	23.945	26.816	10.805	8.775	9.274875000000002
YKL133C	1.267	2.504	3.639	9.494	18.784	22.481	42.661	46.798	18.453500000000002
YKL134C	10.175	10.553	8.216	14.822	22.92	20.855	25.185	31.452	18.022250000000003
YKL135C	30.752	24.562	38.918	40.868	75.126	71.52	84.397	84.639	56.34775
YKL137W	121.958	83.543	135.056	172.58	177.366	172.906	227.693	179.311	158.801625
YKL138C	88.776	91.675	117.882	145.331	128.12	123.43	105.473	114.209	114.362
YKL138C-A	183.331	110.747	179.438	240.468	204.773	114.53	198.011	162.794	174.2615
YKL140W	23.57	19.433	43.062	52.913	75.217	93.824	100.413	139.613	68.50562500000001
YKL141W	106.176	105.935	334.472	342.066	118.489	112.178	175.202	258.572	194.13624999999996
YKL142W	172.573	236.759	586.128	873.745	215.466	195.754	505.53	654.21	430.020625
YKL143W	61.254	75.108	3.639	4.22	162.135	152.101	33.46	13.587	63.187999999999995
YKL144C	61.552	49.992	21.76	13.765	231.125	201.727	52.755	30.204	82.86
YKL145W	201.46	165.859	340.907	388.035	319.543	306.426	920.579	924.982	445.973875
YKL146W	18.96	20.735	30.467	27.56	34.106	36.495	67.241	58.45	36.75175
YKL148C	22.332	19.613	59.943	76.393	8.949	6.893	24.836	26.237	30.6495
YKL149C	10.136	13.523	18.709	11.652	68.343	52.069	39.187	37.603	31.402750000000005
YKL150W	58.824	50.151	171.205	182.945	114.216	96.072	111.359	172.788	119.69500000000001
YKL151C	26.662	22.484	76.132	118.687	82.065	65.58	250.199	287.492	116.16262499999999
YKL152C	10629.077	12175.14	14318.86	15394.855	8062.003	9210.516	15960.731	15370.642	12640.228
YKL154W	70.314	57.256	86.026	69.171	224.394	182.346	153.471	145.053	123.50387500000001
YKL155C	10.599	11.253	17.453	16.089	44.868	33.479	35.186	39.437	26.045499999999997
YKL156W	2352.988	1755.957	672.274	595.829	2521.661	3054.509	970.047	801.852	1590.6396250000003
YKL157W	83.764	81.962	179.459	138.046	58.513	60.492	150.824	168.594	115.20675
YKL159C	13.845	13.924	43.725	64.539	16.201	11.506	42.037	32.325	29.762750000000004
YKL160W	183.356	209.835	296.834	331.989	374.293	267.571	598.934	520.363	347.896875
YKL161C	0.0	0.487	0.972	2.631	23.779	22.95	10.731	20.98	10.31625
YKL162C	4.863	4.716	7.33	9.31	6.828	5.828	0.963	9.036	6.109250000000001
YKL165C	27.077	22.515	26.169	18.812	27.942	34.141	24.064	26.515	25.904374999999995
YKL166C	26.522	30.96	17.979	18.397	164.941	155.411	70.022	62.834	68.38325
YKL167C	104.753	93.81	146.311	155.54	130.858	133.02	126.137	128.49	127.36487499999998
YKL168C	7.304	7.433	12.814	14.861	26.272	20.102	42.315	42.919	21.752499999999998
YKL170W	74.489	64.364	102.895	129.858	208.861	149.587	133.583	157.705	127.66775
YKL171W	2.956	1.934	6.82	9.315	7.412	8.2	17.978	22.033	9.581
YKL172W	220.716	504.779	43.385	118.925	451.704	341.386	233.032	113.566	253.436625
YKL173W	14.97	16.236	11.722	12.137	23.887	25.819	24.638	25.15	19.319875
YKL174C	15.522	14.848	11.596	14.766	67.462	81.555	39.517	45.96	36.40325
YKL175W	40.841	41.493	48.577	38.528	52.796	58.554	60.845	46.147	48.472625
YKL176C	4.495	6.756	5.095	7.287	52.324	54.22	36.074	46.502	26.594125
YKL178C	0.416	1.345	1.792	1.386	6.331	6.584	4.12	3.867	3.230125
YKL179C	36.336	38.688	45.331	47.77	89.425	95.538	117.063	115.629	73.2225
YKL180W	4625.677	4204.199	1871.402	1602.67	1379.433	1233.747	988.339	789.349	2086.852
YKL181W	144.244	153.21	57.189	68.992	627.991	645.23	204.016	177.713	259.823125
YKL182W	394.468	318.358	233.302	189.849	80.232	88.761	66.465	66.228	179.707875
YKL183C-A	0.0	0.0	0.0	0.0	22.435	3.939	5.424	0.0	3.97475
YKL183W	30.624	33.343	30.224	36.113	137.367	146.212	89.697	106.702	76.28524999999999
YKL184W	98.217	87.29	74.111	71.973	74.163	69.828	44.05	53.398	71.62875
YKL185W	61.252	43.762	61.645	73.708	72.452	75.49	66.576	62.097	64.62275
YKL186C	96.209	61.518	93.338	70.404	268.455	249.382	159.104	124.678	140.38600000000002
YKL187C	0.261	0.0	0.562	0.652	2.139	3.756	2.586	2.8	1.5945
YKL188C	2.067	0.619	0.495	4.397	12.094	12.883	15.463	21.011	8.628625
YKL189W	14.698	13.462	22.154	24.876	36.69	29.595	21.342	29.763	24.0725
YKL190W	96.802	119.211	171.221	224.469	238.682	185.641	358.263	326.163	215.0565
YKL191W	37.744	31.392	4.734	5.491	52.313	63.599	27.573	15.714	29.819999999999997
YKL192C	433.913	405.779	610.656	535.334	101.548	98.072	171.841	183.859	317.62524999999994
YKL193C	42.765	47.327	126.927	120.261	65.594	49.872	90.402	102.845	80.749125
YKL194C	10.16	9.58	20.967	20.439	35.667	35.114	31.855	38.73	25.313999999999997
YKL195W	86.829	85.461	154.587	166.76	213.421	146.746	288.155	313.754	181.96412499999997
YKL196C	258.913	339.826	425.471	592.274	470.394	468.06	599.416	656.714	476.38349999999997
YKL197C	6.952	8.2	13.757	11.887	11.433	8.648	16.743	19.607	12.153374999999999
YKL198C	5.732	3.901	7.795	7.282	8.825	14.464	5.974	9.271	7.9055
YKL201C	2.995	4.214	36.905	37.952	14.019	13.083	72.817	54.112	29.512125
YKL203C	7.929	6.579	7.341	5.742	8.629	7.451	11.147	8.897	7.9643749999999995
YKL204W	55.759	49.569	78.71	80.451	22.474	20.941	36.804	28.118	46.603249999999996
YKL205W	28.33	19.872	8.057	6.378	49.83	57.747	41.985	32.091	30.536250000000003
YKL206C	41.645	38.577	56.636	73.589	76.944	73.209	82.464	95.038	67.26275
YKL207W	84.787	82.641	157.674	157.193	310.265	298.219	401.408	438.51	241.337125
YKL208W	12.958	14.351	15.502	31.76	75.815	80.419	85.531	89.527	50.732875
YKL209C	39.816	33.734	45.485	49.967	106.873	109.58	116.757	123.06	78.15899999999999
YKL210W	238.653	230.971	332.976	295.832	98.983	117.538	310.749	348.66	246.79525
YKL211C	82.047	68.377	107.917	111.36	140.937	138.936	208.884	251.027	138.68562500000002
YKL212W	134.808	143.739	117.059	131.571	175.762	219.807	136.891	143.962	150.44987500000002
YKL213C	26.294	32.17	58.388	61.558	73.395	71.698	156.741	149.364	78.70100000000001
YKL214C	86.318	75.443	115.651	92.608	43.769	34.486	49.377	51.411	68.632875
YKL215C	17.073	19.547	13.786	16.75	14.092	14.763	19.621	15.362	16.37425
YKL216W	617.486	659.009	735.108	640.813	728.368	923.905	1824.826	1554.64	960.519375
YKL217W	0.636	1.027	1.369	2.381	5.578	5.18	1.888	7.041	3.1374999999999997
YKL218C	12.58	9.36	94.167	103.223	63.79	59.74	322.655	312.557	122.259
YKL219W	14.41	12.681	28.96	23.99	94.425	76.685	73.236	88.914	51.662625
YKL220C	0.275	0.0	0.0	0.459	11.925	7.659	3.272	5.315	3.613125
YKL221W	0.0	0.223	0.0	0.688	0.484	1.388	0.819	1.773	0.671875
YKL222C	0.278	0.748	0.598	1.85	16.902	19.31	13.751	14.691	8.516
YKR001C	176.359	175.498	279.721	270.447	122.061	129.629	282.015	286.685	215.301875
YKR002W	24.12	25.991	37.841	46.466	42.336	33.371	49.126	49.255	38.563250000000004
YKR003W	31.43	32.221	57.339	79.215	59.253	45.625	89.033	110.134	63.03125
YKR004C	9.49	7.669	10.217	11.849	33.929	32.858	36.537	33.535	22.0105
YKR005C	0.0	0.203	1.625	1.256	7.946	8.681	5.976	4.314	3.7501249999999997
YKR006C	57.632	54.14	71.595	68.884	121.042	91.394	112.656	105.088	85.303875
YKR007W	40.175	46.139	56.913	66.884	75.464	52.208	123.515	93.697	69.374375
YKR008W	51.684	44.047	40.469	42.761	45.083	34.09	44.658	31.342	41.76675
YKR009C	1.089	1.525	3.75	5.799	7.897	8.559	9.053	15.248	6.614999999999999
YKR010C	15.497	14.098	10.394	10.785	21.998	21.071	24.146	18.883	17.109
YKR011C	27.12	35.187	141.819	158.942	44.686	49.089	126.032	129.35	89.028125
YKR013W	226.767	162.156	143.164	88.451	172.964	172.471	101.09	100.978	146.005125
YKR014C	143.264	136.873	199.082	302.986	184.208	176.506	255.644	285.152	210.464375
YKR015C	0.0	0.0	0.0	0.574	1.613	1.817	0.0	0.493	0.562125
YKR016W	34.427	31.239	62.426	74.81	55.126	58.724	107.637	128.466	69.106875
YKR017C	4.972	4.21	3.059	10.939	42.392	48.701	31.648	38.331	23.0315
YKR018C	45.922	41.624	94.23	104.783	70.488	68.51	187.747	192.872	100.77200000000002
YKR019C	7.003	5.488	9.596	9.539	17.879	16.329	13.867	13.65	11.668875000000002
YKR020W	60.429	56.816	68.887	82.848	77.642	52.83	63.348	84.684	68.4355
YKR021W	8.351	5.192	9.683	9.269	14.533	14.065	22.473	17.907	12.684125
YKR022C	11.523	13.397	18.283	19.688	111.416	82.867	124.893	114.431	62.06225
YKR023W	22.521	21.284	28.62	26.123	57.459	40.535	56.293	39.581	36.552
YKR024C	22.436	25.74	8.526	5.493	62.391	60.617	25.611	15.092	28.23825
YKR025W	75.427	86.869	35.761	51.265	192.715	160.241	124.691	106.828	104.224625
YKR026C	96.013	77.939	55.132	53.814	248.667	224.022	135.619	134.499	128.213125
YKR027W	6.401	7.173	7.167	9.591	32.357	42.718	30.419	42.637	22.307875000000003
YKR028W	16.779	17.504	23.446	24.071	46.788	41.849	53.019	46.949	33.800625
YKR029C	20.603	19.391	29.202	23.663	40.893	38.761	46.994	38.211	32.21475
YKR030W	25.728	29.263	43.088	51.755	137.146	106.559	123.116	79.171	74.47825
YKR031C	6.875	5.399	8.781	10.863	17.725	17.206	23.303	24.983	14.391875
YKR034W	0.0	0.0	1.562	2.415	0.0	1.391	0.0	5.183	1.318875
YKR035W-A	118.349	93.589	123.309	139.826	273.62	158.782	257.026	240.114	175.576875
YKR036C	6.394	4.429	2.623	4.816	36.698	38.685	35.573	32.643	20.232625000000002
YKR037C	18.527	12.121	11.398	21.48	110.717	84.699	62.889	71.881	49.214
YKR038C	40.001	34.101	40.341	45.099	170.64	191.78	117.308	140.415	97.460625
YKR039W	6.503	7.008	310.18	305.317	14.078	20.422	293.609	413.677	171.34924999999998
